Field1_text,Text
Mandeep Singh ,Royal Challengers Bangalore
Travis Head ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Samuel Badree ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Aniket Choudhary ,Royal Challengers Bangalore
Sanju Samson ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Shreyas Iyer ,Delhi Daredevils
Marlon Samuels ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Kagiso Rabada ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Mohammad Shami ,Delhi Daredevils
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bipul Sharma ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Ashish Nehra ,Sunrisers Hyderabad
Virat Kohli (c),Royal Challengers Bangalore
Chris Gayle ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Shane Watson ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Samuel Badree ,Royal Challengers Bangalore
Aniket Choudhary ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Sanju Samson ,Delhi Daredevils
Karun Nair (c),Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Shreyas Iyer ,Delhi Daredevils
Marlon Samuels ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Kagiso Rabada ,Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Mohammad Shami ,Delhi Daredevils
Sunil Narine ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Sheldon Jackson (wk),Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Nathan Coulter-nile ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Sanju Samson ,Delhi Daredevils
Shreyas Iyer ,Delhi Daredevils
Karun Nair (c),Delhi Daredevils
Angelo Mathews ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Chris Morris ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Jayant Yadav ,Delhi Daredevils
Kagiso Rabada ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Mohammad Shami ,Delhi Daredevils
Ajinkya Rahane ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Washington Sundar ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Nitish Rana ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Karn Sharma ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bipul Sharma ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Mohammed Siraj ,Sunrisers Hyderabad
Hashim Amla ,Punjab Kings
Manan Vohra ,Punjab Kings
Shaun Marsh ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
Martin Guptill ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Axar Patel ,Punjab Kings
Mohit Sharma ,Punjab Kings
Varun Aaron ,Punjab Kings
Sandeep Sharma ,Punjab Kings
T Natarajan ,Punjab Kings
Ishan Kishan ,Gujarat Lions
Brendon Mccullum ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Aaron Finch ,Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
James Faulkner ,Gujarat Lions
Irfan Pathan ,Gujarat Lions
Andrew Tye ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Ankit Soni ,Gujarat Lions
Ajinkya Rahane ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Washington Sundar ,Rising Pune Supergiant
Lockie Ferguson ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Deepak Chahar ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Martin Guptill ,Punjab Kings
Manan Vohra ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
Shaun Marsh ,Punjab Kings
Eoin Morgan ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Axar Patel ,Punjab Kings
Mohit Sharma ,Punjab Kings
Anureet Singh ,Punjab Kings
Ishant Sharma ,Punjab Kings
Kc Cariappa ,Punjab Kings
Sunil Narine ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Sheldon Jackson ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Nathan Coulter-nile ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Chris Gayle ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Travis Head ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Aniket Choudhary ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Samuel Badree ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Ajinkya Rahane ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Faf Du Plessis ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Washington Sundar ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Nitish Rana ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Karn Sharma ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Mitchell Johnson ,Mumbai Indians
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Nathan Coulter-nile ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Aaron Finch ,Gujarat Lions
Brendon Mccullum ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Dwayne Smith ,Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
Akshdeep Nath ,Gujarat Lions
Shubham Agarwal ,Gujarat Lions
Andrew Tye ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Nathu Singh ,Gujarat Lions
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Nitish Rana ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Mitchell Johnson ,Mumbai Indians
Ajinkya Rahane ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Washington Sundar ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Shakib Al Hasan ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Nathan Coulter-nile ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Hashim Amla ,Punjab Kings
Shaun Marsh ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
Marcus Stoinis ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Axar Patel ,Punjab Kings
Gurkeerat Mann Singh ,Punjab Kings
Swapnil Singh ,Punjab Kings
Mohit Sharma ,Punjab Kings
Sandeep Sharma ,Punjab Kings
Ishant Sharma ,Punjab Kings
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Mohammed Siraj ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Brendon Mccullum ,Gujarat Lions
Dwayne Smith ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Aaron Finch ,Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Ishan Kishan ,Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
Dhawal Kulkarni ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Andrew Tye ,Gujarat Lions
Shivil Kaushik ,Gujarat Lions
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Mohammad Nabi ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Barinder Sran ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Sam Billings ,Delhi Daredevils
Shreyas Iyer ,Delhi Daredevils
Sanju Samson ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Chris Morris ,Delhi Daredevils
Angelo Mathews ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Mohammad Shami ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Virat Kohli (c),Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Shane Watson ,Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Adam Milne ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Samuel Badree ,Royal Challengers Bangalore
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Nitish Rana ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Shreyas Iyer ,Delhi Daredevils
Sam Billings ,Delhi Daredevils
Sanju Samson ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Chris Morris ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Trent Boult ,Kolkata Knight Riders
Brendon Mccullum ,Gujarat Lions
Aaron Finch ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Dwayne Smith ,Gujarat Lions
Ishan Kishan ,Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
Andrew Tye ,Gujarat Lions
Praveen Kumar ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Shadab Jakati ,Gujarat Lions
Virat Kohli (c),Royal Challengers Bangalore
Chris Gayle ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Tymal Mills ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Samuel Badree ,Royal Challengers Bangalore
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Trent Boult ,Kolkata Knight Riders
Jos Buttler ,Mumbai Indians
Parthiv Patel (wk),Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Nitish Rana ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Ajinkya Rahane (c),Rising Pune Supergiant
Faf Du Plessis ,Rising Pune Supergiant
Mayank Agarwal ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Rajat Bhatia ,Rising Pune Supergiant
Deepak Chahar ,Rising Pune Supergiant
Adam Zampa ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Ashok Dinda ,Rising Pune Supergiant
Manan Vohra ,Punjab Kings
Hashim Amla ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Glenn Maxwell (c),Punjab Kings
David Miller ,Punjab Kings
Marcus Stoinis ,Punjab Kings
Axar Patel ,Punjab Kings
Mohit Sharma ,Punjab Kings
Sandeep Sharma ,Punjab Kings
Varun Aaron ,Punjab Kings
T Natarajan ,Punjab Kings
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Nitish Rana ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Ben Cutting ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bipul Sharma ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Ashish Nehra ,Sunrisers Hyderabad
Shane Watson (c),Royal Challengers Bangalore
Chris Gayle ,Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Vishnu Vinod ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Billy Stanlake ,Royal Challengers Bangalore
Tymal Mills ,Royal Challengers Bangalore
Iqbal Abdulla ,Royal Challengers Bangalore
Hashim Amla ,Punjab Kings
Manan Vohra ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Glenn Maxwell (c),Punjab Kings
David Miller ,Punjab Kings
Marcus Stoinis ,Punjab Kings
Axar Patel ,Punjab Kings
Swapnil Singh ,Punjab Kings
Mohit Sharma ,Punjab Kings
Sandeep Sharma ,Punjab Kings
T Natarajan ,Punjab Kings
Brendon Mccullum ,Gujarat Lions
Dwayne Smith ,Gujarat Lions
Jason Roy ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Aaron Finch ,Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Manpreet Gony ,Gujarat Lions
Praveen Kumar ,Gujarat Lions
Shadab Jakati ,Gujarat Lions
Dhawal Kulkarni ,Gujarat Lions
Shivil Kaushik ,Gujarat Lions
Ajinkya Rahane ,Rising Pune Supergiant
Mayank Agarwal ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Rajat Bhatia ,Rising Pune Supergiant
Deepak Chahar ,Rising Pune Supergiant
Adam Zampa ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Ashok Dinda ,Rising Pune Supergiant
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Ben Cutting ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bipul Sharma ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Ashish Nehra ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
