Field1_text,Text
Varun Chakaravarthy ,KKR
Virat Kohli ,RCB
Faf Du Plessis (c),RCB
Rajat Patidar ,RCB
Mahipal Lomror ,RCB
Glenn Maxwell ,RCB
Dinesh Karthik (wk),RCB
Shahbaz Ahmed ,RCB
Harshal Patel ,RCB
Wanindu Hasaranga ,RCB
Mohammed Siraj ,RCB
Josh Hazlewood ,RCB
Ruturaj  Gaikwad ,CSK
Devon Conway ,CSK
Moeen Ali ,CSK
Robin Uthappa ,CSK
Ambati Rayudu ,CSK
Ms Dhoni (c)(wk),CSK
Shivam Dube ,CSK
Dwayne Bravo ,CSK
Simarjeet Singh ,CSK
Maheesh Theekshana ,CSK
Mukesh Choudhary ,CSK
Yashasvi Jaiswal ,RR
Jos Buttler ,RR
Ravichandran Ashwin ,RR
Devdutt Padikkal ,RR
Sanju Samson (c)(wk),RR
Riyan Parag ,RR
Rassie Van Der Dussen ,RR
Trent Boult ,RR
Kuldeep Sen ,RR
Prasidh Krishna ,RR
Yuzvendra Chahal ,RR
Quinton De Kock (wk),LSG
K L Rahul (c),LSG
Deepak Hooda ,LSG
Karan Sharma ,LSG
Krunal Pandya ,LSG
Ayush Badoni ,LSG
Marcus Stoinis ,LSG
Jason Holder ,LSG
Mohsin Khan ,LSG
Dushmantha Chameera ,LSG
Avesh Khan ,LSG
Rohit Sharma (c),MI
Ishan Kishan (wk),MI
Tilak Varma ,MI
Ramandeep Singh ,MI
Tim David ,MI
Kieron Pollard ,MI
Daniel Sams ,MI
Murugan Ashwin ,MI
Kumar Kartikeya Singh ,MI
Jasprit Bumrah ,MI
Riley Meredith ,MI
Ruturaj  Gaikwad ,CSK
Devon Conway ,CSK
Shivam Dube ,CSK
Ambati Rayudu ,CSK
Ms Dhoni (c)(wk),CSK
Moeen Ali ,CSK
Robin Uthappa ,CSK
Dwayne Bravo ,CSK
Mukesh Choudhary ,CSK
Maheesh Theekshana ,CSK
Simarjeet Singh ,CSK
Abhishek Sharma ,SRH
Kane Williamson (c),SRH
Rahul Tripathi ,SRH
Aiden Markram ,SRH
Nicholas Pooran (wk),SRH
Jagadeesha Suchith ,SRH
Shashank Singh ,SRH
Kartik Tyagi ,SRH
Bhuvneshwar Kumar ,SRH
Umran Malik ,SRH
Fazalhaq Farooqi ,SRH
Quinton De Kock (wk),LSG
K L Rahul (c),LSG
Deepak Hooda ,LSG
Krunal Pandya ,LSG
Ayush Badoni ,LSG
Marcus Stoinis ,LSG
Jason Holder ,LSG
Dushmantha Chameera ,LSG
Mohsin Khan ,LSG
Ravi Bishnoi ,LSG
Avesh Khan ,LSG
Jonny Bairstow ,PBKS
Shikhar Dhawan ,PBKS
Bhanuka Rajapaksa ,PBKS
Mayank Agarwal (c),PBKS
Jitesh Sharma (wk),PBKS
Liam Livingstone ,PBKS
Rishi Dhawan ,PBKS
Kagiso Rabada ,PBKS
Rahul Chahar ,PBKS
Arshdeep Singh ,PBKS
Sandeep Sharma ,PBKS
Wriddhiman Saha (wk),GT
Shubman Gill ,GT
Hardik Pandya (c),GT
Sai Sudharsan ,GT
David Miller ,GT
Rahul Tewatia ,GT
Rashid Khan ,GT
Pradeep Sangwan ,GT
Lockie Ferguson ,GT
Alzarri Joseph ,GT
Mohammad Shami ,GT
Mandeep Singh ,DC
David Warner ,DC
Mitchell Marsh ,DC
Rishabh Pant (c)(wk),DC
Rovman Powell ,DC
Lalit Yadav ,DC
Ripal Patel ,DC
Shardul Thakur ,DC
Kuldeep Yadav ,DC
Khaleel Ahmed ,DC
Anrich Nortje ,DC
Virat Kohli ,RCB
Faf Du Plessis (c),RCB
Glenn Maxwell ,RCB
Mahipal Lomror ,RCB
Rajat Patidar ,RCB
Dinesh Karthik (wk),RCB
Wanindu Hasaranga ,RCB
Shahbaz Ahmed ,RCB
Harshal Patel ,RCB
Mohammed Siraj ,RCB
Josh Hazlewood ,RCB
Wriddhiman Saha (wk),GT
Shubman Gill ,GT
Sai Sudharsan ,GT
Hardik Pandya (c),GT
David Miller ,GT
Rahul Tewatia ,GT
Rashid Khan ,GT
Pradeep Sangwan ,GT
Lockie Ferguson ,GT
Alzarri Joseph ,GT
Mohammad Shami ,GT
B Indrajith (wk),KKR
Aaron Finch ,KKR
Shreyas Iyer (c),KKR
Nitish Rana ,KKR
Rinku Singh ,KKR
Sunil Narine ,KKR
Andre Russell ,KKR
Anukul Roy ,KKR
Umesh Yadav ,KKR
Shivam Mavi ,KKR
Tim Southee ,KKR
Abhishek Sharma ,SRH
Kane Williamson (c),SRH
Rahul Tripathi ,SRH
Aiden Markram ,SRH
Nicholas Pooran (wk),SRH
Shashank Singh ,SRH
Washington Sundar ,SRH
Marco Jansen ,SRH
T Natarajan ,SRH
Umran Malik ,SRH
Bhuvneshwar Kumar ,SRH
Prithvi Shaw ,DC
David Warner ,DC
Mitchell Marsh ,DC
Rishabh Pant (c)(wk),DC
Lalit Yadav ,DC
Rovman Powell ,DC
Axar Patel ,DC
Shardul Thakur ,DC
Kuldeep Yadav ,DC
Chetan Sakariya ,DC
Mustafizur Rahman ,DC
Jos Buttler ,RR
Devdutt Padikkal ,RR
Sanju Samson (c)(wk),RR
Daryl Mitchell ,RR
Shimron Hetmyer ,RR
Riyan Parag ,RR
Ravichandran Ashwin ,RR
Trent Boult ,RR
Kuldeep Sen ,RR
Prasidh Krishna ,RR
Yuzvendra Chahal ,RR
Wriddhiman Saha (wk),GT
Shubman Gill ,GT
Sai Sudharsan ,GT
Hardik Pandya (c),GT
David Miller ,GT
Rahul Tewatia ,GT
Rashid Khan ,GT
Pradeep Sangwan ,GT
Alzarri Joseph ,GT
Lockie Ferguson ,GT
Mohammad Shami ,GT
Mayank Agarwal (c),PBKS
Shikhar Dhawan ,PBKS
Jonny Bairstow ,PBKS
Bhanuka Rajapaksa ,PBKS
Liam Livingstone ,PBKS
Jitesh Sharma (wk),PBKS
Rishi Dhawan ,PBKS
Kagiso Rabada ,PBKS
Rahul Chahar ,PBKS
Arshdeep Singh ,PBKS
Sandeep Sharma ,PBKS
Prithvi Shaw ,DC
David Warner ,DC
Mitchell Marsh ,DC
Lalit Yadav ,DC
Rishabh Pant (c)(wk),DC
Rovman Powell ,DC
Axar Patel ,DC
Shardul Thakur ,DC
Kuldeep Yadav ,DC
Mustafizur Rahman ,DC
Chetan Sakariya ,DC
Wriddhiman Saha (wk),GT
Shubman Gill ,GT
Hardik Pandya (c),GT
David Miller ,GT
Rahul Tewatia ,GT
Abhinav Manohar ,GT
Rashid Khan ,GT
Lockie Ferguson ,GT
Alzarri Joseph ,GT
Yash Dayal ,GT
Mohammad Shami ,GT
Virat Kohli ,RCB
Faf Du Plessis (c),RCB
Rajat Patidar ,RCB
Glenn Maxwell ,RCB
Shahbaz Ahmed ,RCB
Suyash S Prabhudessai ,RCB
Dinesh Karthik (wk),RCB
Wanindu Hasaranga ,RCB
Harshal Patel ,RCB
Mohammed Siraj ,RCB
Josh Hazlewood ,RCB
Mayank Agarwal (c),PBKS
Shikhar Dhawan ,PBKS
Bhanuka Rajapaksa ,PBKS
Liam Livingstone ,PBKS
Jonny Bairstow ,PBKS
Jitesh Sharma (wk),PBKS
Rishi Dhawan ,PBKS
Kagiso Rabada ,PBKS
Rahul Chahar ,PBKS
Sandeep Sharma ,PBKS
Arshdeep Singh ,PBKS
Quinton De Kock (wk),LSG
K L Rahul (c),LSG
Manish Pandey ,LSG
Marcus Stoinis ,LSG
Krunal Pandya ,LSG
Deepak Hooda ,LSG
Ayush Badoni ,LSG
Jason Holder ,LSG
Dushmantha Chameera ,LSG
Ravi Bishnoi ,LSG
Mohsin Khan ,LSG
Faf Du Plessis (c),RCB
Anuj Rawat ,RCB
Virat Kohli ,RCB
Glenn Maxwell ,RCB
Suyash S Prabhudessai ,RCB
Shahbaz Ahmed ,RCB
Dinesh Karthik (wk),RCB
Harshal Patel ,RCB
Wanindu Hasaranga ,RCB
Josh Hazlewood ,RCB
Mohammed Siraj ,RCB
Sam Billings (wk),KKR
Sunil Narine ,KKR
Shreyas Iyer (c),KKR
Nitish Rana ,KKR
Rinku Singh ,KKR
Venkatesh Iyer ,KKR
Andre Russell ,KKR
Shivam Mavi ,KKR
Umesh Yadav ,KKR
Tim Southee ,KKR
Varun Chakaravarthy ,KKR
Prithvi Shaw ,DC
David Warner ,DC
Sarfaraz Khan ,DC
Rishabh Pant (c)(wk),DC
Lalit Yadav ,DC
Axar Patel ,DC
Shardul Thakur ,DC
Rovman Powell ,DC
Kuldeep Yadav ,DC
Khaleel Ahmed ,DC
Mustafizur Rahman ,DC
Rohit Sharma (c),MI
Ishan Kishan (wk),MI
Dewald Brevis ,MI
Suryakumar Yadav ,MI
Tilak Varma ,MI
Hrithik Shokeen ,MI
Kieron Pollard ,MI
Daniel Sams ,MI
Jaydev Unadkat ,MI
Riley Meredith ,MI
Jasprit Bumrah ,MI
Prithvi Shaw ,DC
David Warner ,DC
Sarfaraz Khan ,DC
Rishabh Pant (c)(wk),DC
Rovman Powell ,DC
Lalit Yadav ,DC
Shardul Thakur ,DC
Axar Patel ,DC
Kuldeep Yadav ,DC
Khaleel Ahmed ,DC
Mustafizur Rahman ,DC
Quinton De Kock (wk),LSG
K L Rahul (c),LSG
Manish Pandey ,LSG
Krunal Pandya ,LSG
Deepak Hooda ,LSG
Ayush Badoni ,LSG
Marcus Stoinis ,LSG
Jason Holder ,LSG
Dushmantha Chameera ,LSG
Ravi Bishnoi ,LSG
Avesh Khan ,LSG
Jos Buttler ,RR
Devdutt Padikkal ,RR
Sanju Samson (c)(wk),RR
Shimron Hetmyer ,RR
Riyan Parag ,RR
Karun Nair ,RR
Ravichandran Ashwin ,RR
Trent Boult ,RR
Obed Mccoy ,RR
Yuzvendra Chahal ,RR
Prasidh Krishna ,RR
Wriddhiman Saha (wk),GT
Shubman Gill ,GT
Vijay Shankar ,GT
Abhinav Manohar ,GT
David Miller ,GT
Rahul Tewatia ,GT
Rashid Khan (c),GT
Alzarri Joseph ,GT
Lockie Ferguson ,GT
Mohammad Shami ,GT
Yash Dayal ,GT
Shikhar Dhawan (c),PBKS
Simran Singh ,PBKS
Jonny Bairstow ,PBKS
Liam Livingstone ,PBKS
Jitesh Sharma (wk),PBKS
Shahrukh Khan ,PBKS
Odean Smith ,PBKS
Kagiso Rabada ,PBKS
Rahul Chahar ,PBKS
Vaibhav Arora ,PBKS
Arshdeep Singh ,PBKS
Prithvi Shaw ,DC
David Warner ,DC
Mitchell Marsh ,DC
Rishabh Pant (c)(wk),DC
Rovman Powell ,DC
Lalit Yadav ,DC
Shardul Thakur ,DC
Axar Patel ,DC
Kuldeep Yadav ,DC
Khaleel Ahmed ,DC
Mustafizur Rahman ,DC
Ishan Kishan (wk),MI
Rohit Sharma (c),MI
Dewald Brevis ,MI
Suryakumar Yadav ,MI
Tilak Varma ,MI
Kieron Pollard ,MI
Fabian Allen ,MI
Jaydev Unadkat ,MI
Murugan Ashwin ,MI
Jasprit Bumrah ,MI
Tymal Mills ,MI
Abhishek Sharma ,SRH
Kane Williamson (c),SRH
Rahul Tripathi ,SRH
Aiden Markram ,SRH
Nicholas Pooran (wk),SRH
Shashank Singh ,SRH
Jagadeesha Suchith ,SRH
Bhuvneshwar Kumar ,SRH
Marco Jansen ,SRH
Umran Malik ,SRH
T Natarajan ,SRH
Jos Buttler ,RR
Devdutt Padikkal ,RR
Ravichandran Ashwin ,RR
Sanju Samson (c)(wk),RR
Rassie Van Der Dussen ,RR
Shimron Hetmyer ,RR
Riyan Parag ,RR
James Neesham ,RR
Prasidh Krishna ,RR
Yuzvendra Chahal ,RR
Kuldeep Sen ,RR
Rohit Sharma (c),MI
Ishan Kishan (wk),MI
Dewald Brevis ,MI
Tilak Varma ,MI
Suryakumar Yadav ,MI
Kieron Pollard ,MI
Jaydev Unadkat ,MI
Murugan Ashwin ,MI
Jasprit Bumrah ,MI
Tymal Mills ,MI
Basil Thampi ,MI
Ruturaj  Gaikwad ,CSK
Robin Uthappa ,CSK
Moeen Ali ,CSK
Shivam Dube ,CSK
Ravindra Jadeja (c),CSK
Ms Dhoni (wk),CSK
Ambati Rayudu ,CSK
Dwayne Bravo ,CSK
Chris Jordan ,CSK
Maheesh Theekshana ,CSK
Mukesh Choudhary ,CSK
Abhishek Sharma ,SRH
Kane Williamson (c),SRH
Rahul Tripathi ,SRH
Nicholas Pooran (wk),SRH
Aiden Markram ,SRH
Washington Sundar ,SRH
Shashank Singh ,SRH
Bhuvneshwar Kumar ,SRH
Marco Jansen ,SRH
T Natarajan ,SRH
Umran Malik ,SRH
Jos Buttler ,RR
Devdutt Padikkal ,RR
Sanju Samson (c)(wk),RR
Rassie Van Der Dussen ,RR
Shimron Hetmyer ,RR
Ravichandran Ashwin ,RR
Riyan Parag ,RR
Trent Boult ,RR
Kuldeep Sen ,RR
Prasidh Krishna ,RR
Yuzvendra Chahal ,RR
Ajinkya Rahane ,KKR
Venkatesh Iyer ,KKR
Shreyas Iyer (c),KKR
Nitish Rana ,KKR
Andre Russell ,KKR
Sam Billings (wk),KKR
Pat Cummins ,KKR
Sunil Narine ,KKR
Umesh Yadav ,KKR
Rasikh Salam ,KKR
Varun Chakaravarthy ,KKR
Faf Du Plessis (c),RCB
Anuj Rawat ,RCB
Virat Kohli ,RCB
Dinesh Karthik (wk),RCB
Glenn Maxwell ,RCB
Shahbaz Ahmed ,RCB
Harshal Patel ,RCB
David Willey ,RCB
Wanindu Hasaranga ,RCB
Akash Deep ,RCB
Mohammed Siraj ,RCB
Robin Uthappa ,CSK
Ruturaj  Gaikwad ,CSK
Moeen Ali ,CSK
Ambati Rayudu ,CSK
Shivam Dube ,CSK
Ravindra Jadeja (c),CSK
Ms Dhoni (wk),CSK
Dwayne Bravo ,CSK
Chris Jordan ,CSK
Mukesh Choudhary ,CSK
Maheesh Theekshana ,CSK
Mayank Agarwal (c),PBKS
Shikhar Dhawan ,PBKS
Jonny Bairstow (wk),PBKS
Liam Livingstone ,PBKS
Jitesh Sharma ,PBKS
Odean Smith ,PBKS
Shahrukh Khan ,PBKS
Kagiso Rabada ,PBKS
Rahul Chahar ,PBKS
Vaibhav Arora ,PBKS
Arshdeep Singh ,PBKS
K L Rahul (c),LSG
Quinton De Kock (wk),LSG
Evin Lewis ,LSG
Deepak Hooda ,LSG
Krunal Pandya ,LSG
Ayush Badoni ,LSG
Jason Holder ,LSG
Krishnappa Gowtham ,LSG
Andrew Tye ,LSG
Avesh Khan ,LSG
Ravi Bishnoi ,LSG
Ajinkya Rahane ,KKR
Venkatesh Iyer ,KKR
Shreyas Iyer (c),KKR
Sam Billings (wk),KKR
Nitish Rana ,KKR
Andre Russell ,KKR
Pat Cummins ,KKR
Sunil Narine ,KKR
Rasikh Salam ,KKR
Umesh Yadav ,KKR
Varun Chakaravarthy ,KKR
Jos Buttler ,RR
Yashasvi Jaiswal ,RR
Devdutt Padikkal ,RR
Sanju Samson (c)(wk),RR
Shimron Hetmyer ,RR
Riyan Parag ,RR
Ravichandran Ashwin ,RR
Navdeep Saini ,RR
Prasidh Krishna ,RR
Trent Boult ,RR
Yuzvendra Chahal ,RR
Abhishek Sharma ,SRH
Kane Williamson (c),SRH
Rahul Tripathi ,SRH
Aiden Markram ,SRH
Nicholas Pooran (wk),SRH
Washington Sundar ,SRH
Abdul Samad ,SRH
Romario Shepherd ,SRH
Bhuvneshwar Kumar ,SRH
Umran Malik ,SRH
T Natarajan ,SRH
Robin Uthappa ,CSK
Ruturaj  Gaikwad ,CSK
Moeen Ali ,CSK
Ambati Rayudu ,CSK
Ravindra Jadeja (c),CSK
Shivam Dube ,CSK
Ms Dhoni (wk),CSK
Dwayne Bravo ,CSK
Dwaine Pretorius ,CSK
Chris Jordan ,CSK
Mukesh Choudhary ,CSK
Matthew Wade (wk),GT
Shubman Gill ,GT
Vijay Shankar ,GT
Hardik Pandya (c),GT
David Miller ,GT
Rahul Tewatia ,GT
Abhinav Manohar ,GT
Rashid Khan ,GT
Lockie Ferguson ,GT
Mohammad Shami ,GT
Varun Aaron ,GT
Ishan Kishan (wk),MI
Rohit Sharma (c),MI
Anmolpreet Singh ,MI
Tilak Varma ,MI
Kieron Pollard ,MI
Tim David ,MI
Daniel Sams ,MI
Murugan Ashwin ,MI
Jasprit Bumrah ,MI
Tymal Mills ,MI
Basil Thampi ,MI
Ajinkya Rahane ,KKR
Venkatesh Iyer ,KKR
Shreyas Iyer (c),KKR
Sam Billings (wk),KKR
Nitish Rana ,KKR
Andre Russell ,KKR
Sunil Narine ,KKR
Tim Southee ,KKR
Shivam Mavi ,KKR
Umesh Yadav ,KKR
Varun Chakaravarthy ,KKR
K L Rahul (c),LSG
Quinton De Kock (wk),LSG
Manish Pandey ,LSG
Evin Lewis ,LSG
Deepak Hooda ,LSG
Ayush Badoni ,LSG
Krunal Pandya ,LSG
Andrew Tye ,LSG
Dushmantha Chameera ,LSG
Ravi Bishnoi ,LSG
Avesh Khan ,LSG
Faf Du Plessis (c),RCB
Anuj Rawat ,RCB
Virat Kohli ,RCB
David Willey ,RCB
Sherfane Rutherford ,RCB
Shahbaz Ahmed ,RCB
Dinesh Karthik (wk),RCB
Wanindu Hasaranga ,RCB
Harshal Patel ,RCB
Mohammed Siraj ,RCB
Akash Deep ,RCB
Kane Williamson (c),SRH
Abhishek Sharma ,SRH
Rahul Tripathi ,SRH
Nicholas Pooran (wk),SRH
Aiden Markram ,SRH
Abdul Samad ,SRH
Romario Shepherd ,SRH
Washington Sundar ,SRH
Bhuvneshwar Kumar ,SRH
T Natarajan ,SRH
Umran Malik ,SRH
Shubman Gill ,GT
Matthew Wade (wk),GT
Vijay Shankar ,GT
Hardik Pandya (c),GT
David Miller ,GT
Rahul Tewatia ,GT
Abhinav Manohar ,GT
Lockie Ferguson ,GT
Rashid Khan ,GT
Mohammad Shami ,GT
Varun Aaron ,GT
Faf Du Plessis (c),RCB
Anuj Rawat ,RCB
Virat Kohli ,RCB
Dinesh Karthik (wk),RCB
Sherfane Rutherford ,RCB
David Willey ,RCB
Wanindu Hasaranga ,RCB
Shahbaz Ahmed ,RCB
Harshal Patel ,RCB
Mohammed Siraj ,RCB
Akash Deep ,RCB
Prithvi Shaw ,DC
Tim Seifert ,DC
Mandeep Singh ,DC
Rishabh Pant (c)(wk),DC
Lalit Yadav ,DC
Rovman Powell ,DC
Shardul Thakur ,DC
Axar Patel ,DC
Khaleel Ahmed ,DC
Kuldeep Yadav ,DC
Kamlesh Nagarkoti ,DC
Ravindra Jadeja (c),CSK
Ruturaj  Gaikwad ,CSK
Devon Conway ,CSK
Robin Uthappa ,CSK
Ambati Rayudu ,CSK
Shivam Dube ,CSK
Ms Dhoni (wk),CSK
Dwayne Bravo ,CSK
Adam Milne ,CSK
Tushar Deshpande ,CSK
Mitchell Santner ,CSK
