Field1_text,Text
Chris Woakes ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Ankit Rajpoot ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Parthiv Patel (wk),Mumbai Indians
Lendl Simmons ,Mumbai Indians
Nitish Rana ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Karn Sharma ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Ajinkya Rahane ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Washington Sundar ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Martin Guptill ,Punjab Kings
Hashim Amla ,Punjab Kings
Manan Vohra ,Punjab Kings
Shaun Marsh ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Axar Patel ,Punjab Kings
Mohit Sharma ,Punjab Kings
Varun Aaron ,Punjab Kings
Sandeep Sharma ,Punjab Kings
T Natarajan ,Punjab Kings
Ishan Kishan ,Gujarat Lions
Brendon Mccullum ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Aaron Finch ,Gujarat Lions
Dwayne Smith ,Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
James Faulkner ,Gujarat Lions
Pradeep Sangwan ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Ankit Soni ,Gujarat Lions
Rahul Tripathi ,Rising Pune Supergiant
Ajinkya Rahane ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Washington Sundar ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Mohammed Siraj ,Sunrisers Hyderabad
Ishan Kishan ,Gujarat Lions
Brendon Mccullum ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Aaron Finch ,Gujarat Lions
Dwayne Smith ,Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
James Faulkner ,Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
Ankit Soni ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Pradeep Sangwan ,Gujarat Lions
Travis Head ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Shane Watson ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Adam Milne ,Royal Challengers Bangalore
Aniket Choudhary ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Sunil Narine ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Sheldon Jackson ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Nathan Coulter-nile ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Sanju Samson ,Delhi Daredevils
Sam Billings ,Delhi Daredevils
Karun Nair (c),Delhi Daredevils
Shreyas Iyer ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Chris Morris ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Kagiso Rabada ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Mohammad Shami ,Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Nitish Rana ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Virat Kohli (c),Royal Challengers Bangalore
Travis Head ,Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Sachin Baby ,Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Adam Milne ,Royal Challengers Bangalore
Samuel Badree ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Ashish Nehra ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Sanju Samson ,Delhi Daredevils
Shreyas Iyer ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Ankit Bawne ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Chris Morris ,Delhi Daredevils
Kagiso Rabada ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
Brendon Mccullum ,Gujarat Lions
Aaron Finch ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Ishan Kishan ,Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
James Faulkner ,Gujarat Lions
Andrew Tye ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Nathu Singh ,Gujarat Lions
Ankit Soni ,Gujarat Lions
Gautam Gambhir (c),Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Darren Bravo ,Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Ajinkya Rahane ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Washington Sundar ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Chris Gayle ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Tymal Mills ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Samuel Badree ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Hashim Amla ,Punjab Kings
Manan Vohra ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Shaun Marsh ,Punjab Kings
Marcus Stoinis ,Punjab Kings
Axar Patel ,Punjab Kings
Kc Cariappa ,Punjab Kings
T Natarajan ,Punjab Kings
Mohit Sharma ,Punjab Kings
Sandeep Sharma ,Punjab Kings
Shreyas Iyer ,Delhi Daredevils
Sanju Samson ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Chris Morris ,Delhi Daredevils
Aditya Tare ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Kagiso Rabada ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Kane Williamson ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Bipul Sharma ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Mohammed Siraj ,Sunrisers Hyderabad
Siddarth Kaul ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Brendon Mccullum ,Gujarat Lions
Dwayne Smith ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Aaron Finch ,Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Ishan Kishan ,Gujarat Lions
James Faulkner ,Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
Praveen Kumar ,Gujarat Lions
Dhawal Kulkarni ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Nitish Rana ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Kieron Pollard ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Sam Billings ,Delhi Daredevils
Sanju Samson ,Delhi Daredevils
Shreyas Iyer ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Angelo Mathews ,Delhi Daredevils
Chris Morris ,Delhi Daredevils
Jayant Yadav ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
Chris Gayle ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Shane Watson ,Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Travis Head ,Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Adam Milne ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Manan Vohra ,Punjab Kings
Hashim Amla ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
David Miller ,Punjab Kings
Eoin Morgan ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Axar Patel ,Punjab Kings
Mohit Sharma ,Punjab Kings
Sandeep Sharma ,Punjab Kings
Ishant Sharma ,Punjab Kings
Kc Cariappa ,Punjab Kings
Sunil Narine ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Colin De Grandhomme ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Umesh Yadav ,Kolkata Knight Riders
Nathan Coulter-nile ,Kolkata Knight Riders
Ajinkya Rahane ,Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Rahul Chahar ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Jaydev Unadkat ,Rising Pune Supergiant
Jason Roy ,Gujarat Lions
Brendon Mccullum ,Gujarat Lions
Dwayne Smith ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Ishan Kishan ,Gujarat Lions
Ravindra Jadeja ,Gujarat Lions
Praveen Kumar ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Andrew Tye ,Gujarat Lions
Munaf Patel ,Gujarat Lions
Hashim Amla ,Punjab Kings
Manan Vohra ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
David Miller ,Punjab Kings
Eoin Morgan ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Axar Patel ,Punjab Kings
Kc Cariappa ,Punjab Kings
Mohit Sharma ,Punjab Kings
Varun Aaron ,Punjab Kings
Sandeep Sharma ,Punjab Kings
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Moises Henriques ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Ben Cutting ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Bipul Sharma ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Ashish Nehra ,Sunrisers Hyderabad
Ajinkya Rahane ,Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Rahul Tripathi ,Rising Pune Supergiant
Ankit Sharma ,Rising Pune Supergiant
Lockie Ferguson ,Rising Pune Supergiant
Rahul Chahar ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Shardul Thakur ,Rising Pune Supergiant
Nitish Rana ,Mumbai Indians
Parthiv Patel (wk),Mumbai Indians
Jos Buttler ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Rohit Sharma (c),Mumbai Indians
Hardik Pandya ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Tim Southee ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Hashim Amla ,Punjab Kings
Manan Vohra ,Punjab Kings
Glenn Maxwell (c),Punjab Kings
David Miller ,Punjab Kings
Axar Patel ,Punjab Kings
Wriddhiman Saha (wk),Punjab Kings
Marcus Stoinis ,Punjab Kings
Mohit Sharma ,Punjab Kings
Ishant Sharma ,Punjab Kings
Sandeep Sharma ,Punjab Kings
Varun Aaron ,Punjab Kings
David Warner (c),Sunrisers Hyderabad
Shikhar Dhawan ,Sunrisers Hyderabad
Yuvraj Singh ,Sunrisers Hyderabad
Deepak Hooda ,Sunrisers Hyderabad
Ben Cutting ,Sunrisers Hyderabad
Naman Ojha (wk),Sunrisers Hyderabad
Vijay Shankar ,Sunrisers Hyderabad
Rashid Khan ,Sunrisers Hyderabad
Bhuvneshwar Kumar ,Sunrisers Hyderabad
Ashish Nehra ,Sunrisers Hyderabad
Mustafizur Rahman ,Sunrisers Hyderabad
Aditya Tare ,Delhi Daredevils
Sam Billings ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Sanju Samson ,Delhi Daredevils
Corey Anderson ,Delhi Daredevils
Chris Morris ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Shane Watson (c),Royal Challengers Bangalore
Vishnu Vinod (wk),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Kedar Jadhav ,Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Pawan Negi ,Royal Challengers Bangalore
Iqbal Abdulla ,Royal Challengers Bangalore
Tymal Mills ,Royal Challengers Bangalore
Billy Stanlake ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
Gautam Gambhir (c),Kolkata Knight Riders
Chris Lynn ,Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Ankit Rajpoot ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Trent Boult ,Kolkata Knight Riders
Brendon Mccullum ,Gujarat Lions
Jason Roy ,Gujarat Lions
Suresh Raina (c),Gujarat Lions
Aaron Finch ,Gujarat Lions
Dinesh Karthik (wk),Gujarat Lions
Dwayne Smith ,Gujarat Lions
Praveen Kumar ,Gujarat Lions
Dhawal Kulkarni ,Gujarat Lions
Tejas Baroka ,Gujarat Lions
Basil Thampi ,Gujarat Lions
Shivil Kaushik ,Gujarat Lions
Sam Billings ,Delhi Daredevils
Aditya Tare ,Delhi Daredevils
Sanju Samson ,Delhi Daredevils
Karun Nair ,Delhi Daredevils
Rishabh Pant (wk),Delhi Daredevils
Carlos Brathwaite ,Delhi Daredevils
Chris Morris ,Delhi Daredevils
Pat Cummins ,Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Zaheer Khan (c),Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Ajinkya Rahane ,Rising Pune Supergiant
Mayank Agarwal ,Rising Pune Supergiant
Steve Smith (c),Rising Pune Supergiant
Manoj Tiwary ,Rising Pune Supergiant
Ms Dhoni (wk),Rising Pune Supergiant
Ben Stokes ,Rising Pune Supergiant
Rajat Bhatia ,Rising Pune Supergiant
Rahul Chahar ,Rising Pune Supergiant
Dan Christian ,Rising Pune Supergiant
Imran Tahir ,Rising Pune Supergiant
Ashok Dinda ,Rising Pune Supergiant
Gautam Gambhir (c),Kolkata Knight Riders
Robin Uthappa (wk),Kolkata Knight Riders
Manish Pandey ,Kolkata Knight Riders
Chris Lynn ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Suryakumar Yadav ,Kolkata Knight Riders
Chris Woakes ,Kolkata Knight Riders
Piyush Chawla ,Kolkata Knight Riders
Kuldeep Yadav ,Kolkata Knight Riders
Sunil Narine ,Kolkata Knight Riders
Trent Boult ,Kolkata Knight Riders
Rohit Sharma (c),Mumbai Indians
Parthiv Patel (wk),Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Nitish Rana ,Mumbai Indians
Jos Buttler ,Mumbai Indians
Hardik Pandya ,Mumbai Indians
Krunal Pandya ,Mumbai Indians
Mitchell Mcclenaghan ,Mumbai Indians
Tim Southee ,Mumbai Indians
Jasprit Bumrah ,Mumbai Indians
Chris Gayle ,Royal Challengers Bangalore
Mandeep Singh ,Royal Challengers Bangalore
Shane Watson (c),Royal Challengers Bangalore
Kedar Jadhav (wk),Royal Challengers Bangalore
Sachin Baby ,Royal Challengers Bangalore
Travis Head ,Royal Challengers Bangalore
Stuart Binny ,Royal Challengers Bangalore
Tymal Mills ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Aniket Choudhary ,Royal Challengers Bangalore
Yuzvendra Chahal ,Royal Challengers Bangalore
