Field1_text,Text
Mahela Jayawardene (c),Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Owais Shah ,Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
P Parameswaran ,Kochi Tuskers Kerala
Padmanabhan Prasanth ,Kochi Tuskers Kerala
Shanthakumaran Sreesanth ,Kochi Tuskers Kerala
Y Gnaneswara Rao ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Paul Valthaty ,Punjab Kings
Adam Gilchrist (c)(wk),Punjab Kings
Shaun Marsh ,Punjab Kings
Dinesh Karthik ,Punjab Kings
David Hussey ,Punjab Kings
Mandeep Singh ,Punjab Kings
Ryan Harris ,Punjab Kings
Piyush Chawla ,Punjab Kings
Shalabh Srivastava ,Punjab Kings
Praveen Kumar ,Punjab Kings
Bhargav Bhatt ,Punjab Kings
Sachin Tendulkar (c),Mumbai Indians
Aiden Blizzard ,Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Rohit Sharma ,Mumbai Indians
Andrew Symonds ,Mumbai Indians
Tirumalasetti Suman ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Chris Gayle ,Royal Challengers Bangalore
Luke Pomersbach ,Royal Challengers Bangalore
Virat Kohli (c),Royal Challengers Bangalore
Ab De Villiers ,Royal Challengers Bangalore
Mohammad Kaif ,Royal Challengers Bangalore
Arun Karthik (wk),Royal Challengers Bangalore
Saurabh Tiwary ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Charl Langeveldt ,Royal Challengers Bangalore
Brendon Mccullum ,Kochi Tuskers Kerala
Mahela Jayawardene (c),Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Owais Shah ,Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Raiphi Gomez ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
P Parameswaran ,Kochi Tuskers Kerala
Shanthakumaran Sreesanth ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Michael Hussey ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Wriddhiman Saha ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Dwayne Bravo ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Doug Bollinger ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Shane Watson ,Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Ajinkya Rahane ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Dishant Yagnik (wk),Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Pankaj Singh ,Rajasthan Royals
Paul Valthaty ,Punjab Kings
Adam Gilchrist (c)(wk),Punjab Kings
Shaun Marsh ,Punjab Kings
Dinesh Karthik ,Punjab Kings
David Hussey ,Punjab Kings
Mandeep Singh ,Punjab Kings
Bipul Sharma ,Punjab Kings
Ryan Harris ,Punjab Kings
Praveen Kumar ,Punjab Kings
Shalabh Srivastava ,Punjab Kings
Bhargav Bhatt ,Punjab Kings
Shikhar Dhawan ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Jp Duminy ,Deccan Chargers
Dan Christian ,Deccan Chargers
Bharat Chipli ,Deccan Chargers
Sunny Sohal ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Dale Steyn ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Shane Watson ,Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Ajinkya Rahane ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Dishant Yagnik (wk),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Amit Singh ,Rajasthan Royals
Adam Gilchrist (c)(wk),Punjab Kings
Paul Valthaty ,Punjab Kings
Shaun Marsh ,Punjab Kings
Dinesh Karthik ,Punjab Kings
David Hussey ,Punjab Kings
Mandeep Singh ,Punjab Kings
Siddharth Chitnis ,Punjab Kings
Ryan Harris ,Punjab Kings
Praveen Kumar ,Punjab Kings
Shalabh Srivastava ,Punjab Kings
Bhargav Bhatt ,Punjab Kings
Chris Gayle ,Royal Challengers Bangalore
Tillakaratne Dilshan ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Cheteshwar Pujara ,Royal Challengers Bangalore
Mohammad Kaif ,Royal Challengers Bangalore
Saurabh Tiwary ,Royal Challengers Bangalore
Daniel Vettori (c),Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Aiden Blizzard ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Rohit Sharma ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Andrew Symonds ,Mumbai Indians
Tirumalasetti Suman ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Eoin Morgan ,Kolkata Knight Riders
Jacques Kallis ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Mark Boucher (wk),Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Brett Lee ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Jaydev Unadkat ,Kolkata Knight Riders
Chris Gayle ,Royal Challengers Bangalore
Tillakaratne Dilshan ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Saurabh Tiwary ,Royal Challengers Bangalore
Asad Pathan ,Royal Challengers Bangalore
Mohammad Kaif ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Daniel Vettori (c),Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Shikhar Dhawan ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Jp Duminy ,Deccan Chargers
Dan Christian ,Deccan Chargers
Bharat Chipli ,Deccan Chargers
Ishan Malhotra ,Deccan Chargers
Sunny Sohal ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Dale Steyn ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Brendon Mccullum ,Kochi Tuskers Kerala
Michael Klinger ,Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Mahela Jayawardene (c),Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Raiphi Gomez ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
Shanthakumaran Sreesanth ,Kochi Tuskers Kerala
P Parameswaran ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Jesse Ryder ,Pune Warriors India
Manish Pandey ,Pune Warriors India
Graeme Smith ,Pune Warriors India
Abhishek Jhunjhunwala ,Pune Warriors India
Yuvraj Singh (c),Pune Warriors India
Robin Uthappa (wk),Pune Warriors India
Mithun Manhas ,Pune Warriors India
Shrikant Wagh ,Pune Warriors India
Rahul Sharma ,Pune Warriors India
Je Taylor ,Pune Warriors India
Alfonso Thomas ,Pune Warriors India
Michael Hussey ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Srikkanth Anirudha ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Doug Bollinger ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Suraj Randiv ,Chennai Super Kings
Sunny Sohal ,Deccan Chargers
Shikhar Dhawan ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Cameron White ,Deccan Chargers
Dan Christian ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Bharat Chipli ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Dale Steyn ,Deccan Chargers
David Warner ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Yogesh Nagar ,Delhi Daredevils
Venugopal Rao ,Delhi Daredevils
Travis Birt ,Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
Roelof Van Der Merwe ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Ajit Agarkar ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
Davy Jacobs (wk),Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Rohit Sharma ,Mumbai Indians
Andrew Symonds ,Mumbai Indians
Tirumalasetti Suman ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
An Ahmed Duplicate ,Mumbai Indians
Murali Vijay ,Chennai Super Kings
Michael Hussey ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Srikkanth Anirudha ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Doug Bollinger ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Suraj Randiv ,Chennai Super Kings
Shane Watson ,Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Ajinkya Rahane ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Dishant Yagnik (wk),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Jacques Kallis ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Shreevats Goswami (wk),Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Ryan Ten Doeschate ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Brett Lee ,Kolkata Knight Riders
Brendon Mccullum ,Kochi Tuskers Kerala
Michael Klinger ,Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Mahela Jayawardene (c),Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
Balachandra Akhil ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
Ramesh Powar ,Kochi Tuskers Kerala
Shanthakumaran Sreesanth ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Chris Gayle ,Royal Challengers Bangalore
Tillakaratne Dilshan ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Ab De Villiers (wk),Royal Challengers Bangalore
Saurabh Tiwary ,Royal Challengers Bangalore
Mohammad Kaif ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Daniel Vettori (c),Royal Challengers Bangalore
Sreenath Aravind ,Royal Challengers Bangalore
Syed Mohammad ,Royal Challengers Bangalore
Shane Watson ,Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Ajinkya Rahane ,Rajasthan Royals
Dishant Yagnik (wk),Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
David Warner ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
James Hopes ,Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
Travis Birt ,Delhi Daredevils
Venugopal Rao ,Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Yogesh Nagar ,Delhi Daredevils
Ajit Agarkar ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
Brendon Mccullum ,Kochi Tuskers Kerala
Mahela Jayawardene (c),Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Raiphi Gomez ,Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Kedar Jadhav ,Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
Thisara Perera ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
Shanthakumaran Sreesanth ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Jesse Ryder ,Pune Warriors India
Mohnish Mishra ,Pune Warriors India
Manish Pandey ,Pune Warriors India
Mithun Manhas ,Pune Warriors India
Yuvraj Singh (c),Pune Warriors India
Robin Uthappa (wk),Pune Warriors India
Mitchell Marsh ,Pune Warriors India
Je Taylor ,Pune Warriors India
Murali Kartik ,Pune Warriors India
Rahul Sharma ,Pune Warriors India
Alfonso Thomas ,Pune Warriors India
David Warner ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
James Hopes ,Delhi Daredevils
Matthew Wade ,Delhi Daredevils
Venugopal Rao ,Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
Yogesh Nagar ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Ashok Dinda ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
Murali Vijay ,Chennai Super Kings
Michael Hussey ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Srikkanth Anirudha ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Doug Bollinger ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Suraj Randiv ,Chennai Super Kings
Shane Watson ,Rajasthan Royals
Rahul Dravid ,Rajasthan Royals
Johan Botha ,Rajasthan Royals
Ross Taylor ,Rajasthan Royals
Ashok Menaria ,Rajasthan Royals
Ajinkya Rahane ,Rajasthan Royals
Dishant Yagnik (wk),Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Stuart Binny ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Sunny Sohal ,Deccan Chargers
Shikhar Dhawan ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Cameron White ,Deccan Chargers
Bharat Chipli ,Deccan Chargers
Dan Christian ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Dale Steyn ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
David Warner ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Yogesh Nagar ,Delhi Daredevils
Venugopal Rao ,Delhi Daredevils
Aaron Finch ,Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
James Hopes ,Delhi Daredevils
Ajit Agarkar ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Varun Aaron ,Delhi Daredevils
Rajagopal Sathish ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Rohit Sharma ,Mumbai Indians
Andrew Symonds ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
James Franklin ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
An Ahmed Duplicate ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Jacques Kallis ,Kolkata Knight Riders
Brad Haddin (wk),Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Shakib Al Hasan ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Jaydev Unadkat ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Adam Gilchrist (c)(wk),Punjab Kings
Paul Valthaty ,Punjab Kings
Shaun Marsh ,Punjab Kings
Dinesh Karthik ,Punjab Kings
Abhishek Nayar ,Punjab Kings
Ryan Mclaren ,Punjab Kings
Sunny Singh ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ryan Harris ,Punjab Kings
Praveen Kumar ,Punjab Kings
Bhargav Bhatt ,Punjab Kings
Manvinder Bisla (wk),Kolkata Knight Riders
Jacques Kallis ,Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Shakib Al Hasan ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Brett Lee ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
James Franklin ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Rohit Sharma ,Mumbai Indians
Andrew Symonds ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
An Ahmed Duplicate ,Mumbai Indians
Ali Murtaza ,Mumbai Indians
Munaf Patel ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
David Warner ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Naman Ojha (wk),Delhi Daredevils
Aaron Finch ,Delhi Daredevils
Venugopal Rao ,Delhi Daredevils
Irfan Pathan ,Delhi Daredevils
James Hopes ,Delhi Daredevils
Yogesh Nagar ,Delhi Daredevils
Morne Morkel ,Delhi Daredevils
Shahbaz Nadeem ,Delhi Daredevils
Ashok Dinda ,Delhi Daredevils
Brendon Mccullum ,Kochi Tuskers Kerala
Mahela Jayawardene (c),Kochi Tuskers Kerala
Parthiv Patel (wk),Kochi Tuskers Kerala
Brad Hodge ,Kochi Tuskers Kerala
Ravindra Jadeja ,Kochi Tuskers Kerala
Kedar Jadhav ,Kochi Tuskers Kerala
Thisara Perera ,Kochi Tuskers Kerala
Raiphi Gomez ,Kochi Tuskers Kerala
Vinay Kumar ,Kochi Tuskers Kerala
Ramesh Powar ,Kochi Tuskers Kerala
Rp Singh ,Kochi Tuskers Kerala
Jacques Kallis ,Kolkata Knight Riders
Manvinder Bisla (wk),Kolkata Knight Riders
Gautam Gambhir (c),Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Yusuf Pathan ,Kolkata Knight Riders
Eoin Morgan ,Kolkata Knight Riders
Shakib Al Hasan ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Rajat Bhatia ,Kolkata Knight Riders
Brett Lee ,Kolkata Knight Riders
Lakshmipathy Balaji ,Kolkata Knight Riders
Jesse Ryder ,Pune Warriors India
Graeme Smith ,Pune Warriors India
Mithun Manhas ,Pune Warriors India
Yuvraj Singh (c),Pune Warriors India
Robin Uthappa (wk),Pune Warriors India
Mohnish Mishra ,Pune Warriors India
Wayne Parnell ,Pune Warriors India
Abhishek Jhunjhunwala ,Pune Warriors India
Rahul Sharma ,Pune Warriors India
Shrikant Wagh ,Pune Warriors India
Alfonso Thomas ,Pune Warriors India
Sunny Sohal ,Deccan Chargers
Shikhar Dhawan ,Deccan Chargers
Kumar Sangakkara (c)(wk),Deccan Chargers
Jp Duminy ,Deccan Chargers
Bharat Chipli ,Deccan Chargers
Dan Christian ,Deccan Chargers
Manpreet Gony ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Amit Mishra ,Deccan Chargers
Dale Steyn ,Deccan Chargers
Ishant Sharma ,Deccan Chargers
Michael Hussey ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Srikkanth Anirudha ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Tim Southee ,Chennai Super Kings
Suraj Randiv ,Chennai Super Kings
Davy Jacobs (wk),Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Rohit Sharma ,Mumbai Indians
Andrew Symonds ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Ali Murtaza ,Mumbai Indians
