Field1_text,Text
Mf Maharoof ,Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Aavishkar Salvi ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Brendon Mccullum (c),Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Anureet Singh ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Ajantha Mendis ,Kolkata Knight Riders
Rob Quiney ,Rajasthan Royals
Graeme Smith ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Johan Botha ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Amit Singh ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Sunny Sohal ,Punjab Kings
Simon Katich ,Punjab Kings
Luke Pomersbach ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Wilkin Mota ,Punjab Kings
Irfan Pathan ,Punjab Kings
Brett Lee ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ramesh Powar ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Brendon Mccullum (c),Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Mashrafe Mortaza ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Yashpal Singh ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Shoaib Shaikh ,Kolkata Knight Riders
Sanath Jayasuriya ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Yogesh Takawale Duplicate (wk),Mumbai Indians
Ajinkya Rahane ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Chetanya Nanda ,Mumbai Indians
Sunny Sohal ,Punjab Kings
Simon Katich ,Punjab Kings
Luke Pomersbach ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Irfan Pathan ,Punjab Kings
Brett Lee ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ramesh Powar ,Punjab Kings
Wilkin Mota ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Rob Quiney ,Rajasthan Royals
Graeme Smith ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Siddharth Chitnis ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Johan Botha ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Murali Vijay ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Gautam Gambhir ,Delhi Daredevils
David Warner ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Sanath Jayasuriya ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Ajinkya Rahane ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Jp Duminy ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Rohan Raje ,Mumbai Indians
Yogesh Takawale Duplicate (wk),Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Brendon Mccullum (c),Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Arindam Ghosh ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Angelo Mathews ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Yashpal Singh ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ajantha Mendis ,Kolkata Knight Riders
Graeme Smith ,Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Lee Carseldine ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Morne Morkel ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Brendon Mccullum (c),Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Mn Van Wyk (wk),Kolkata Knight Riders
Yashpal Singh ,Kolkata Knight Riders
Wriddhiman Saha ,Kolkata Knight Riders
Moises Henriques ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Sourav Sarkar ,Kolkata Knight Riders
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ajinkya Rahane ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Yogesh Takawale Duplicate (wk),Mumbai Indians
Chetanya Nanda ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Graeme Smith ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Lee Carseldine ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Shane Harwood ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Sunny Sohal ,Punjab Kings
Simon Katich ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Wilkin Mota ,Punjab Kings
Brett Lee ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ramesh Powar ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Luke Ronchi ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Ajinkya Rahane ,Mumbai Indians
Rohan Raje ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Sunny Sohal ,Punjab Kings
Simon Katich ,Punjab Kings
Karan Goel ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Irfan Pathan ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Piyush Chawla ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Vikram Singh ,Punjab Kings
Graeme Smith ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Lee Carseldine ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Niraj Patel ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Morne Morkel ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Jp Duminy ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Rohan Raje ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Mn Van Wyk (wk),Kolkata Knight Riders
Brendon Mccullum (c),Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Moises Henriques ,Kolkata Knight Riders
Wriddhiman Saha ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Yashpal Singh ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Naman Ojha (wk),Rajasthan Royals
Graeme Smith ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Lee Carseldine ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Niraj Patel ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Shane Harwood ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Amit Singh ,Rajasthan Royals
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Vvs Laxman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Ryan Harris ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Shoaib Ahmed ,Deccan Chargers
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ajinkya Rahane ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Shikhar Dhawan ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Brendon Mccullum (c),Kolkata Knight Riders
Chris Gayle ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Mn Van Wyk (wk),Kolkata Knight Riders
Wriddhiman Saha ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Gautam Gambhir (c),Delhi Daredevils
David Warner ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Graeme Smith ,Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Lee Carseldine ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Shane Harwood ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Yuvraj Singh (c),Punjab Kings
Karan Goel ,Punjab Kings
Simon Katich ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ramesh Powar ,Punjab Kings
Tanmay Srivastava ,Punjab Kings
Vikramjeet Malik ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Graham Napier ,Mumbai Indians
Ajinkya Rahane ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Lasith Malinga ,Mumbai Indians
Rob Quiney ,Rajasthan Royals
Graeme Smith ,Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Dimitri Mascarenhas ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Kamran Khan ,Rajasthan Royals
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Shikhar Dhawan ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Lasith Malinga ,Mumbai Indians
Brendon Mccullum (c),Kolkata Knight Riders
Chris Gayle ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Mn Van Wyk (wk),Kolkata Knight Riders
Wriddhiman Saha ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Rob Quiney ,Rajasthan Royals
Graeme Smith ,Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Paul Valthaty ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Dimitri Mascarenhas ,Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Kamran Khan ,Rajasthan Royals
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Shikhar Dhawan ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Zaheer Khan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Vvs Laxman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Azhar Bilakhia ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Rp Singh ,Deccan Chargers
Fh Edwards - Duplicate ,Deccan Chargers
Shoaib Ahmed ,Deccan Chargers
Swapnil Asnodkar ,Rajasthan Royals
Graeme Smith ,Rajasthan Royals
Rob Quiney ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Dimitri Mascarenhas ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Kamran Khan ,Rajasthan Royals
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Jp Duminy ,Mumbai Indians
Shikhar Dhawan ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Lasith Malinga ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Ravi Bopara ,Punjab Kings
Karan Goel ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Wilkin Mota ,Punjab Kings
Piyush Chawla ,Punjab Kings
Vikram Singh ,Punjab Kings
Ranadeb Bose ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Graeme Smith ,Rajasthan Royals
Paul Valthaty ,Rajasthan Royals
Rob Quiney ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Dimitri Mascarenhas ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Kamran Khan ,Rajasthan Royals
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Manoj Tiwary ,Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Aavishkar Salvi ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Vvs Laxman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Scott Styris ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Fh Edwards - Duplicate ,Deccan Chargers
Harmeet Singh Bansal ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Rp Singh ,Deccan Chargers
Brendon Mccullum (c)(wk),Kolkata Knight Riders
Chris Gayle ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Yashpal Singh ,Kolkata Knight Riders
Aakash Chopra ,Kolkata Knight Riders
Moises Henriques ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Andrew Flintoff ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Brendon Mccullum (c)(wk),Kolkata Knight Riders
Chris Gayle ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Aakash Chopra ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Moises Henriques ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Ravi Bopara ,Punjab Kings
Karan Goel ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Taruwar Kohli ,Punjab Kings
Vikramjeet Malik ,Punjab Kings
Vikram Singh ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Graeme Smith ,Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Niraj Patel ,Rajasthan Royals
Tyron Henderson ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Dimitri Mascarenhas ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Kamran Khan ,Rajasthan Royals
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Shikhar Dhawan ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Lasith Malinga ,Mumbai Indians
Rohan Raje ,Mumbai Indians
