Field1_text,Text
Manish Pandey ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Cameron White ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Kp Appanna ,Royal Challengers Bangalore
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Kumar Sangakkara (c)(wk),Punjab Kings
Yuvraj Singh ,Punjab Kings
Adrian Barath ,Punjab Kings
Juan Theron ,Punjab Kings
Karan Goel ,Punjab Kings
Reetinder Sodhi ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ramesh Powar ,Punjab Kings
Love Ablish ,Punjab Kings
Sourav Ganguly (c),Kolkata Knight Riders
Chris Gayle ,Kolkata Knight Riders
Brendon Mccullum ,Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
Angelo Mathews ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Cheteshwar Pujara ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ajantha Mendis ,Kolkata Knight Riders
Murali Vijay ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Michael Hussey ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Thilan Thushara ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Doug Bollinger ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Shikhar Dhawan ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Jp Duminy ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Ryan Mclaren ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Adam Gilchrist (c)(wk),Deccan Chargers
Mohnish Mishra ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Mitchell Marsh ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Ryan Harris ,Deccan Chargers
Harmeet Singh Bansal ,Deccan Chargers
David Warner ,Delhi Daredevils
Virender Sehwag ,Delhi Daredevils
Gautam Gambhir (c),Delhi Daredevils
Paul Collingwood ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Kedar Jadhav ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Manvinder Bisla (wk),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Kumar Sangakkara (c),Punjab Kings
Yuvraj Singh ,Punjab Kings
Irfan Pathan ,Punjab Kings
Ravi Bopara ,Punjab Kings
Piyush Chawla ,Punjab Kings
Bipul Sharma ,Punjab Kings
Juan Theron ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Ramesh Powar ,Punjab Kings
Shikhar Dhawan ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Ryan Mclaren ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
An Ahmed Duplicate ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Michael Lumb ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Faiz Fazal ,Rajasthan Royals
Shane Watson ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Abhishek Jhunjhunwala ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Morne Morkel ,Rajasthan Royals
Aditya Dole ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Jacques Kallis ,Royal Challengers Bangalore
Cameron White ,Royal Challengers Bangalore
Kevin Pietersen ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Kp Appanna ,Royal Challengers Bangalore
Manvinder Bisla (wk),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Kumar Sangakkara (c),Punjab Kings
Yuvraj Singh ,Punjab Kings
Ravi Bopara ,Punjab Kings
Irfan Pathan ,Punjab Kings
Juan Theron ,Punjab Kings
Piyush Chawla ,Punjab Kings
Shalabh Srivastava ,Punjab Kings
Bipul Sharma ,Punjab Kings
Ramesh Powar ,Punjab Kings
Herschelle Gibbs ,Deccan Chargers
Adam Gilchrist (c)(wk),Deccan Chargers
Vvs Laxman ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Mohnish Mishra ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Ryan Harris ,Deccan Chargers
Rahul Sharma ,Deccan Chargers
Jaskaran Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Michael Lumb ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Shane Watson ,Rajasthan Royals
Faiz Fazal ,Rajasthan Royals
Abhishek Jhunjhunwala ,Rajasthan Royals
Abhishek Raut ,Rajasthan Royals
Sumit Narwal ,Rajasthan Royals
Shrikant Wagh ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Shaun Tait ,Rajasthan Royals
Manish Pandey ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Kevin Pietersen ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Cameron White ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Herschelle Gibbs ,Deccan Chargers
Adam Gilchrist (c)(wk),Deccan Chargers
Mohnish Mishra ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Jaskaran Singh ,Deccan Chargers
Kemar Roach ,Deccan Chargers
Harmeet Singh Bansal ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Michael Lumb ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Faiz Fazal ,Rajasthan Royals
Abhishek Jhunjhunwala ,Rajasthan Royals
Adam Voges ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Paras Dogra ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Sumit Narwal ,Rajasthan Royals
Shaun Tait ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Manish Pandey ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Kevin Pietersen ,Royal Challengers Bangalore
Cameron White ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Ravi Bopara ,Punjab Kings
Shaun Marsh ,Punjab Kings
Manvinder Bisla (wk),Punjab Kings
Mahela Jayawardene (c),Punjab Kings
Yuvraj Singh ,Punjab Kings
Irfan Pathan ,Punjab Kings
Brett Lee ,Punjab Kings
Karan Goel ,Punjab Kings
Piyush Chawla ,Punjab Kings
Vikramjeet Malik ,Punjab Kings
Shalabh Srivastava ,Punjab Kings
Chris Gayle ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
Mandeep Singh ,Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Angelo Mathews ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Charl Langeveldt ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Shikhar Dhawan ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Ambati Rayudu (wk),Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Ryan Mclaren ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Murali Vijay ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Arun Karthik ,Chennai Super Kings
Thilan Thushara ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Chris Gayle ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
Mandeep Singh ,Kolkata Knight Riders
Manoj Tiwary ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Angelo Mathews ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Shane Bond ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Iqbal Abdulla ,Kolkata Knight Riders
Adam Gilchrist (c)(wk),Deccan Chargers
Vvs Laxman ,Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Chaminda Vaas ,Deccan Chargers
Rahul Sharma ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Thisara Perera ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
David Warner ,Delhi Daredevils
Virender Sehwag ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (c)(wk),Delhi Daredevils
Kedar Jadhav ,Delhi Daredevils
Andrew Mcdonald ,Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Michael Lumb ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Faiz Fazal ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Adam Voges ,Rajasthan Royals
Paras Dogra ,Rajasthan Royals
Abhishek Jhunjhunwala ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Shaun Tait ,Rajasthan Royals
Parthiv Patel (wk),Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
George Bailey ,Chennai Super Kings
Suresh Raina (c),Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Chris Gayle ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
Owais Shah ,Kolkata Knight Riders
Angelo Mathews ,Kolkata Knight Riders
Cheteshwar Pujara ,Kolkata Knight Riders
Mandeep Singh ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Harpreet Singh ,Kolkata Knight Riders
Shane Bond ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ravi Bopara ,Punjab Kings
Irfan Pathan ,Punjab Kings
Kumar Sangakkara (c)(wk),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Yuvraj Singh ,Punjab Kings
Mohammad Kaif ,Punjab Kings
Manvinder Bisla ,Punjab Kings
Piyush Chawla ,Punjab Kings
Juan Theron ,Punjab Kings
Ramesh Powar ,Punjab Kings
Shalabh Srivastava ,Punjab Kings
David Warner ,Delhi Daredevils
Virender Sehwag ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (c)(wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Moises Henriques ,Delhi Daredevils
Yogesh Nagar ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Umesh Yadav ,Delhi Daredevils
Sarabjit Ladda ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Manish Pandey ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Eoin Morgan ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Manoj Tiwary ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Cheteshwar Pujara ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
Owais Shah ,Kolkata Knight Riders
Angelo Mathews ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Shane Bond ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ravi Bopara ,Punjab Kings
Manvinder Bisla ,Punjab Kings
Kumar Sangakkara (c)(wk),Punjab Kings
Yuvraj Singh ,Punjab Kings
Mahela Jayawardene ,Punjab Kings
Adrian Barath ,Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Bipul Sharma ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Shalabh Srivastava ,Punjab Kings
Parthiv Patel (wk),Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Suresh Raina (c),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Jm Kemp ,Chennai Super Kings
Murali Vijay ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Naman Ojha (wk),Rajasthan Royals
Michael Lumb ,Rajasthan Royals
Damien Martyn ,Rajasthan Royals
Abhishek Jhunjhunwala ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Paras Dogra ,Rajasthan Royals
Sumit Narwal ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Morne Morkel ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Aditya Tare (wk),Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Ambati Rayudu ,Mumbai Indians
Kieron Pollard ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Rajagopal Sathish ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Zaheer Khan ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Murali Vijay ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Jm Kemp ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Ravi Bopara ,Punjab Kings
Manvinder Bisla ,Punjab Kings
Yuvraj Singh ,Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Kumar Sangakkara (c)(wk),Punjab Kings
Mohammad Kaif ,Punjab Kings
Piyush Chawla ,Punjab Kings
Bipul Sharma ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Gautam Gambhir (c),Delhi Daredevils
Virender Sehwag ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Sarabjit Ladda ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Adam Gilchrist (c)(wk),Deccan Chargers
Vvs Laxman ,Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Anirudh Singh ,Deccan Chargers
Chaminda Vaas ,Deccan Chargers
Jaskaran Singh ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Jacques Kallis ,Royal Challengers Bangalore
Shreevats Goswami (wk),Royal Challengers Bangalore
Manish Pandey ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Eoin Morgan ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Gautam Gambhir (c),Delhi Daredevils
Virender Sehwag ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Graeme Smith ,Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Naman Ojha (wk),Rajasthan Royals
Abhishek Jhunjhunwala ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Paras Dogra ,Rajasthan Royals
Dimitri Mascarenhas ,Rajasthan Royals
Amit Uniyal ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Kamran Khan ,Rajasthan Royals
Shaun Tait ,Rajasthan Royals
Manoj Tiwary ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
Cheteshwar Pujara ,Kolkata Knight Riders
Owais Shah ,Kolkata Knight Riders
Angelo Mathews ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Charl Langeveldt ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
