Field1_text,Text
Rohan Raje ,Mumbai Indians
Ashish Nehra ,Mumbai Indians
Dilhara Fernando ,Mumbai Indians
Parthiv Patel ,Chennai Super Kings
Stephen Fleming ,Chennai Super Kings
Vidyut Sivaramakrishnan ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Makhaya Ntini ,Chennai Super Kings
Shaun Marsh ,Punjab Kings
James Hopes ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Luke Pomersbach ,Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Ramesh Powar ,Punjab Kings
Piyush Chawla ,Punjab Kings
Uday Kaul (wk),Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Vikram Singh ,Punjab Kings
Jagadeesh Arunkumar ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Misbah-ul-haq ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Cameron White ,Royal Challengers Bangalore
Rahul Dravid (c),Royal Challengers Bangalore
Devraj Patil (wk),Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Abdur Razzak ,Royal Challengers Bangalore
Salman Butt ,Kolkata Knight Riders
Aakash Chopra ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Mohammad Hafeez ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Shoaib Akhtar ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Adam Gilchrist (c)(wk),Deccan Chargers
Shahid Afridi ,Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Scott Styris ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Paidikalva Vijaykumar ,Deccan Chargers
Pm Sarvesh Kumar ,Deccan Chargers
Vidyut Sivaramakrishnan ,Chennai Super Kings
Stephen Fleming ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Chamara Kapugedera ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Ab De Villiers (wk),Delhi Daredevils
Manoj Tiwary ,Delhi Daredevils
Shikhar Dhawan ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Glenn Mcgrath ,Delhi Daredevils
Jagadeesh Arunkumar ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Misbah-ul-haq ,Royal Challengers Bangalore
Cameron White ,Royal Challengers Bangalore
Rahul Dravid (c),Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Shikhar Dhawan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Glenn Mcgrath ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Salman Butt ,Kolkata Knight Riders
Aakash Chopra ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Tatenda Taibu ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Umar Gul ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Shaun Marsh ,Punjab Kings
James Hopes ,Punjab Kings
Karan Goel ,Punjab Kings
Ramnaresh Sarwan ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Vikram Singh ,Punjab Kings
Uday Kaul (wk),Punjab Kings
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Scott Styris ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Shahid Afridi ,Deccan Chargers
Sanjay Bangar ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Paidikalva Vijaykumar ,Deccan Chargers
Jagadeesh Arunkumar ,Royal Challengers Bangalore
Shivnarine Chanderpaul ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Rahul Dravid (c),Royal Challengers Bangalore
Cameron White ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Vidyut Sivaramakrishnan ,Chennai Super Kings
Stephen Fleming ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Chamara Kapugedera ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Palani Amarnath ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Graeme Smith ,Rajasthan Royals
Swapnil Asnodkar ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Shane Watson ,Rajasthan Royals
Mohammad Kaif ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Sohail Tanvir ,Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Scott Styris ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Shahid Afridi ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Sanjay Bangar ,Deccan Chargers
Rp Singh ,Deccan Chargers
Paidikalva Vijaykumar ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Arjun Yadav ,Deccan Chargers
Shaun Marsh ,Punjab Kings
James Hopes ,Punjab Kings
Ramnaresh Sarwan ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Uday Kaul (wk),Punjab Kings
Gajendra Singh ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Vikram Singh ,Punjab Kings
Parthiv Patel ,Chennai Super Kings
Stephen Fleming ,Chennai Super Kings
Vidyut Sivaramakrishnan ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Makhaya Ntini ,Chennai Super Kings
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Shikhar Dhawan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Shoaib Malik ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Mohammad Asif ,Delhi Daredevils
Glenn Mcgrath ,Delhi Daredevils
Mohammad Hafeez ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
Debabrata Das ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Umar Gul ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Adam Gilchrist (wk),Deccan Chargers
Vvs Laxman (c),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Shahid Afridi ,Deccan Chargers
Scott Styris ,Deccan Chargers
Arjun Yadav ,Deccan Chargers
Sanjay Bangar ,Deccan Chargers
Rp Singh ,Deccan Chargers
Paidikalva Vijaykumar ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Shikhar Dhawan ,Delhi Daredevils
Shoaib Malik ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Glenn Mcgrath ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Mohammad Asif ,Delhi Daredevils
Shaun Marsh ,Punjab Kings
Ramnaresh Sarwan ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Karan Goel ,Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Vikram Singh ,Punjab Kings
Gajendra Singh ,Punjab Kings
Salman Butt ,Kolkata Knight Riders
Sourav Ganguly (c),Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Debabrata Das ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Umar Gul ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Praveen Kumar ,Royal Challengers Bangalore
Wasim Jaffer ,Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Rahul Dravid (c),Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Sunil Joshi ,Royal Challengers Bangalore
Ajinkya Rahane ,Mumbai Indians
Sanath Jayasuriya ,Mumbai Indians
Manish Pandey ,Mumbai Indians
Robin Uthappa ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Shaun Pollock (c),Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Ashish Nehra ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Dilhara Fernando ,Mumbai Indians
Pinal Shah (wk),Mumbai Indians
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Michael Hussey ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Palani Amarnath ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Adam Gilchrist (wk),Deccan Chargers
Vvs Laxman (c),Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Shahid Afridi ,Deccan Chargers
Sanjay Bangar ,Deccan Chargers
Arjun Yadav ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Doddapaneni Kalyankrishna ,Deccan Chargers
Nuwan Zoysa ,Deccan Chargers
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Shikhar Dhawan ,Delhi Daredevils
Shoaib Malik ,Delhi Daredevils
Manoj Tiwary ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Mohammad Asif ,Delhi Daredevils
Glenn Mcgrath ,Delhi Daredevils
Graeme Smith ,Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Shane Watson ,Rajasthan Royals
Mohammad Kaif ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Dinesh Salunkhe ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Sohail Tanvir ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Sourav Ganguly (c),Kolkata Knight Riders
Brendon Mccullum (wk),Kolkata Knight Riders
Ricky Ponting ,Kolkata Knight Riders
Wriddhiman Saha ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Mohammad Hafeez ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Luke Ronchi (wk),Mumbai Indians
Sanath Jayasuriya ,Mumbai Indians
Robin Uthappa ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Saurabh Tiwary ,Mumbai Indians
Shaun Pollock ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh (c),Mumbai Indians
Musavir Khote ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Ashish Nehra ,Mumbai Indians
Kamran Akmal (wk),Rajasthan Royals
Graeme Smith ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Shane Watson ,Rajasthan Royals
Mohammad Kaif ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Dinesh Salunkhe ,Rajasthan Royals
Pankaj Singh ,Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Luke Ronchi (wk),Mumbai Indians
Sanath Jayasuriya ,Mumbai Indians
Robin Uthappa ,Mumbai Indians
Shaun Pollock ,Mumbai Indians
Dwayne Bravo ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Musavir Khote ,Mumbai Indians
Harbhajan Singh (c),Mumbai Indians
Ashish Nehra ,Mumbai Indians
Vikrant Yeligati ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Shikhar Dhawan ,Delhi Daredevils
Shoaib Malik ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Manoj Tiwary ,Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Mohammad Asif ,Delhi Daredevils
Glenn Mcgrath ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Karan Goel ,Punjab Kings
James Hopes ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Irfan Pathan ,Punjab Kings
Sunny Sohal ,Punjab Kings
Brett Lee ,Punjab Kings
Piyush Chawla ,Punjab Kings
Wilkin Mota ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Shivnarine Chanderpaul ,Royal Challengers Bangalore
Rahul Dravid (c),Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Balachandra Akhil ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Zaheer Khan ,Royal Challengers Bangalore
Sunil Joshi ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Adam Gilchrist (wk),Deccan Chargers
Venugopal Rao ,Deccan Chargers
Vvs Laxman (c),Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Scott Styris ,Deccan Chargers
Sanjay Bangar ,Deccan Chargers
Chaminda Vaas ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Arjun Yadav ,Deccan Chargers
Taruwar Kohli ,Rajasthan Royals
Yusuf Pathan ,Rajasthan Royals
Shane Watson ,Rajasthan Royals
Mohammad Kaif ,Rajasthan Royals
Darren Lehmann ,Rajasthan Royals
Ravindra Jadeja ,Rajasthan Royals
Mahesh Rawat (wk),Rajasthan Royals
Dinesh Salunkhe ,Rajasthan Royals
Shane Warne (c),Rajasthan Royals
Siddharth Trivedi ,Rajasthan Royals
Munaf Patel ,Rajasthan Royals
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Michael Hussey ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Palani Amarnath ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Sourav Ganguly (c),Kolkata Knight Riders
Brendon Mccullum ,Kolkata Knight Riders
Ricky Ponting ,Kolkata Knight Riders
David Hussey ,Kolkata Knight Riders
Mohammad Hafeez ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Wriddhiman Saha (wk),Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
