Field1_text,Text
Laxmi Ratan Shukla ,Kolkata Knight Riders
Shoaib Shaikh (wk),Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Charl Langeveldt ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Sourav Sarkar ,Kolkata Knight Riders
Robin Uthappa ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Balachandra Akhil ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Manish Pandey ,Royal Challengers Bangalore
Parthiv Patel ,Chennai Super Kings
George Bailey ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Aavishkar Salvi ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Ryan Harris ,Deccan Chargers
Rp Singh ,Deccan Chargers
Jaskaran Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Ryan Harris ,Deccan Chargers
Harmeet Singh Bansal ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mf Maharoof ,Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dwayne Bravo ,Mumbai Indians
Yogesh Takawale Duplicate (wk),Mumbai Indians
Ajinkya Rahane ,Mumbai Indians
Sanath Jayasuriya ,Mumbai Indians
Sachin Tendulkar (c),Mumbai Indians
Jp Duminy ,Mumbai Indians
Abhishek Nayar ,Mumbai Indians
Harbhajan Singh ,Mumbai Indians
Dhawal Kulkarni ,Mumbai Indians
Chetanya Nanda ,Mumbai Indians
Lasith Malinga ,Mumbai Indians
Robin Uthappa ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Balachandra Akhil ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Tirumalasetti Suman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Adam Gilchrist (c)(wk),Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Chaminda Vaas ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Shoaib Ahmed ,Deccan Chargers
Sunny Sohal ,Punjab Kings
Simon Katich ,Punjab Kings
Irfan Pathan ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Yuvraj Singh (c),Punjab Kings
Wilkin Mota ,Punjab Kings
Luke Pomersbach ,Punjab Kings
Karan Goel ,Punjab Kings
Brett Lee ,Punjab Kings
Piyush Chawla ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Jesse Ryder ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Balachandra Akhil ,Royal Challengers Bangalore
Kp Appanna ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Tirumalasetti Suman ,Deccan Chargers
Adam Gilchrist (c)(wk),Deccan Chargers
Rohit Sharma ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Chaminda Vaas ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Mohammad Shami ,Deccan Chargers
Gautam Gambhir (c),Delhi Daredevils
David Warner ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Jacques Kallis ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Kp Appanna ,Royal Challengers Bangalore
Abhimanyu Mithun ,Royal Challengers Bangalore
Murali Vijay ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Andrew Symonds ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Rp Singh ,Deccan Chargers
Ryan Harris ,Deccan Chargers
Shoaib Ahmed ,Deccan Chargers
Gautam Gambhir (c),Delhi Daredevils
David Warner ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Subramaniam Badrinath ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
George Bailey ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Jacques Kallis ,Royal Challengers Bangalore
Wasim Jaffer ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Dillon Du Preez ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Ryan Harris ,Deccan Chargers
Rp Singh ,Deccan Chargers
Harmeet Singh Bansal ,Deccan Chargers
Shoaib Ahmed ,Deccan Chargers
Gautam Gambhir (c),Delhi Daredevils
David Warner ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Rajat Bhatia ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Sunny Sohal ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Karan Goel ,Punjab Kings
Simon Katich ,Punjab Kings
Mahela Jayawardene ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ramesh Powar ,Punjab Kings
Shanthakumaran Sreesanth ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Murali Vijay ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Jacques Kallis ,Royal Challengers Bangalore
Wasim Jaffer ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Dillon Du Preez ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Sunny Sohal ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Simon Katich ,Punjab Kings
Mahela Jayawardene ,Punjab Kings
Yuvraj Singh (c),Punjab Kings
Irfan Pathan ,Punjab Kings
Ramesh Powar ,Punjab Kings
Tanmay Srivastava ,Punjab Kings
Vikramjeet Malik ,Punjab Kings
Piyush Chawla ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Murali Vijay ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Herschelle Gibbs ,Deccan Chargers
Adam Gilchrist (c)(wk),Deccan Chargers
Azhar Bilakhia ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Rp Singh ,Deccan Chargers
Fh Edwards - Duplicate ,Deccan Chargers
Shoaib Ahmed ,Deccan Chargers
Jesse Ryder ,Royal Challengers Bangalore
Shreevats Goswami ,Royal Challengers Bangalore
Rajesh Bishnoi ,Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Anil Kumble (c),Royal Challengers Bangalore
Kp Appanna ,Royal Challengers Bangalore
Chris Gayle ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Mn Van Wyk (wk),Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Brendon Mccullum (c),Kolkata Knight Riders
Wriddhiman Saha ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Murali Kartik ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Sudeep Tyagi ,Chennai Super Kings
Shadab Jakati ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Azhar Bilakhia ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Tirumalasetti Suman ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Rp Singh ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Fh Edwards - Duplicate ,Deccan Chargers
Shoaib Ahmed ,Deccan Chargers
Ravi Bopara ,Punjab Kings
Karan Goel ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Wilkin Mota ,Punjab Kings
Piyush Chawla ,Punjab Kings
Ramesh Powar ,Punjab Kings
Vikramjeet Malik ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Jacques Kallis ,Royal Challengers Bangalore
Shreevats Goswami ,Royal Challengers Bangalore
Kevin Pietersen (c),Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Roelof Van Der Merwe ,Royal Challengers Bangalore
Manish Pandey ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Pankaj Singh ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Kp Appanna ,Royal Challengers Bangalore
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Mithun Manhas ,Delhi Daredevils
Amit Mishra ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Ashish Nehra ,Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Brendon Mccullum (c)(wk),Kolkata Knight Riders
Chris Gayle ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Arindam Ghosh ,Kolkata Knight Riders
Yashpal Singh ,Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ajantha Mendis ,Kolkata Knight Riders
Ashok Dinda ,Kolkata Knight Riders
Anureet Singh ,Kolkata Knight Riders
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Ravi Bopara ,Punjab Kings
Karan Goel ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Irfan Pathan ,Punjab Kings
Piyush Chawla ,Punjab Kings
Wilkin Mota ,Punjab Kings
Ramesh Powar ,Punjab Kings
Vikram Singh ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Jacques Kallis ,Royal Challengers Bangalore
Robin Uthappa ,Royal Challengers Bangalore
Kevin Pietersen (c),Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Mark Boucher (wk),Royal Challengers Bangalore
Balachandra Akhil ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Pankaj Singh ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Kp Appanna ,Royal Challengers Bangalore
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Dwayne Smith ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Vvs Laxman ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Rp Singh ,Deccan Chargers
Fh Edwards - Duplicate ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Harmeet Singh Bansal ,Deccan Chargers
Jesse Ryder ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Kevin Pietersen (c),Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Pankaj Singh ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Chris Gayle ,Kolkata Knight Riders
Brendon Mccullum (c)(wk),Kolkata Knight Riders
Laxmi Ratan Shukla ,Kolkata Knight Riders
Brad Hodge ,Kolkata Knight Riders
Sourav Ganguly ,Kolkata Knight Riders
Sanjay Bangar ,Kolkata Knight Riders
Yashpal Singh ,Kolkata Knight Riders
Ajit Agarkar ,Kolkata Knight Riders
Ishant Sharma ,Kolkata Knight Riders
Ajantha Mendis ,Kolkata Knight Riders
Anureet Singh ,Kolkata Knight Riders
Parthiv Patel ,Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Ms Dhoni (c)(wk),Chennai Super Kings
Andrew Flintoff ,Chennai Super Kings
Albie Morkel ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Lakshmipathy Balaji ,Chennai Super Kings
Muttiah Muralitharan ,Chennai Super Kings
Jesse Ryder ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Kevin Pietersen (c),Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Rajesh Bishnoi ,Royal Challengers Bangalore
Kv Sharma ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Ravi Bopara ,Punjab Kings
Karan Goel ,Punjab Kings
Irfan Pathan ,Punjab Kings
Kumar Sangakkara (wk),Punjab Kings
Yuvraj Singh (c),Punjab Kings
Mahela Jayawardene ,Punjab Kings
Taruwar Kohli ,Punjab Kings
Piyush Chawla ,Punjab Kings
Vikramjeet Malik ,Punjab Kings
Vikram Singh ,Punjab Kings
Yusuf Abdulla ,Punjab Kings
Praveen Kumar ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Jacques Kallis ,Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Kevin Pietersen (c),Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Rajesh Bishnoi ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Adam Gilchrist (c)(wk),Deccan Chargers
Herschelle Gibbs ,Deccan Chargers
Vvs Laxman ,Deccan Chargers
Rohit Sharma ,Deccan Chargers
Scott Styris ,Deccan Chargers
Venugopal Rao ,Deccan Chargers
Harmeet Singh Bansal ,Deccan Chargers
Pragyan Ojha ,Deccan Chargers
Rp Singh ,Deccan Chargers
Dwaraka Ravi Teja ,Deccan Chargers
Fh Edwards - Duplicate ,Deccan Chargers
Gautam Gambhir ,Delhi Daredevils
Virender Sehwag (c),Delhi Daredevils
Tillakaratne Dilshan ,Delhi Daredevils
Ab De Villiers ,Delhi Daredevils
Manoj Tiwary ,Delhi Daredevils
Dinesh Karthik (wk),Delhi Daredevils
Dirk Nannes ,Delhi Daredevils
Daniel Vettori ,Delhi Daredevils
Yo Mahesh ,Delhi Daredevils
Aavishkar Salvi ,Delhi Daredevils
Pradeep Sangwan ,Delhi Daredevils
Jesse Ryder ,Royal Challengers Bangalore
Robin Uthappa (wk),Royal Challengers Bangalore
Ross Taylor ,Royal Challengers Bangalore
Kevin Pietersen (c),Royal Challengers Bangalore
Rahul Dravid ,Royal Challengers Bangalore
Virat Kohli ,Royal Challengers Bangalore
Balachandra Akhil ,Royal Challengers Bangalore
Praveen Kumar ,Royal Challengers Bangalore
Vinay Kumar ,Royal Challengers Bangalore
Dale Steyn ,Royal Challengers Bangalore
Anil Kumble ,Royal Challengers Bangalore
Parthiv Patel (wk),Chennai Super Kings
Matthew Hayden ,Chennai Super Kings
Suresh Raina ,Chennai Super Kings
Andrew Flintoff ,Chennai Super Kings
Ms Dhoni (c),Chennai Super Kings
Jacob Oram ,Chennai Super Kings
Subramaniam Badrinath ,Chennai Super Kings
Joginder Sharma ,Chennai Super Kings
Thilan Thushara ,Chennai Super Kings
Manpreet Gony ,Chennai Super Kings
Ravichandran Ashwin ,Chennai Super Kings
